timestamp,open,target_value,volume,item_id
2015-02-10,120.169998,122.019997,62008500,611
2015-02-11,122.769997,124.879997,73561800,612
2015-02-12,126.059998,126.459999,74474500,613
2015-02-13,127.279999,127.080002,54272200,614
2015-02-17,127.489998,127.830002,63152400,615
2015-02-18,127.629997,128.720001,44891700,616
2015-02-19,128.479996,128.449997,37362400,617
2015-02-20,128.619995,129.5,48948400,618
2015-02-23,130.020004,133,70974100,619
2015-02-24,132.940002,132.169998,69228100,620
2015-02-25,131.559998,128.789993,74711700,621
2015-02-26,128.789993,130.419998,91287500,622
2015-02-27,130,128.460007,62014800,623
2015-03-02,129.25,129.089996,48096700,624
2015-03-03,128.960007,129.360001,37816300,625
2015-03-04,129.100006,128.539993,31666300,626
2015-03-05,128.580002,126.410004,56517100,627
2015-03-06,128.399994,126.599998,72842100,628
2015-03-09,127.959999,127.139999,88528500,629
2015-03-10,126.410004,124.510002,68856600,630
2015-03-11,124.75,122.239998,68939000,631
2015-03-12,122.309998,124.449997,48362700,632
2015-03-13,124.400002,123.589996,51827300,633
2015-03-16,123.879997,124.949997,35874300,634
2015-03-17,125.900002,127.040001,51023100,635
2015-03-18,127,128.470001,65270900,636
2015-03-19,128.75,127.5,45809500,637
2015-03-20,128.25,125.900002,68695100,638
2015-03-23,127.120003,127.209999,37709700,639
2015-03-24,127.230003,126.690002,32842300,640
2015-03-25,126.540001,123.379997,51655200,641
2015-03-26,122.760002,124.239998,47572900,642
2015-03-27,124.57,123.25,39546200,643
2015-03-30,124.050003,126.370003,47099700,644
2015-03-31,126.089996,124.43,42090600,645
2015-04-01,124.82,124.25,40621400,646
2015-04-02,125.029999,125.32,32220100,647
2015-04-06,124.470001,127.349998,37194000,648
2015-04-07,127.639999,126.010002,35012300,649
2015-04-08,125.849998,125.599998,37329200,650
2015-04-09,125.849998,126.559998,32484000,651
2015-04-10,125.949997,127.099998,40188000,652
2015-04-13,128.369995,126.849998,36365100,653
2015-04-14,127,126.300003,25524600,654
2015-04-15,126.410004,126.779999,28970400,655
2015-04-16,126.279999,126.169998,28369000,656
2015-04-17,125.550003,124.75,51957000,657
2015-04-20,125.57,127.599998,47054300,658
2015-04-21,128.100006,126.910004,32435100,659
2015-04-22,126.989998,128.619995,37654500,660
2015-04-23,128.300003,129.669998,45770900,661
2015-04-24,130.490005,130.279999,44525900,662
2015-04-27,132.309998,132.649994,96954200,663
2015-04-28,134.460007,130.559998,118924000,664
2015-04-29,130.160004,128.639999,63386100,665
2015-04-30,128.639999,125.150002,83195400,666
2015-05-01,126.099998,128.949997,58512600,667
2015-05-04,129.5,128.699997,50988300,668
2015-05-05,128.149994,125.800003,49271400,669
2015-05-06,126.559998,125.010002,72141000,670
2015-05-07,124.769997,125.260002,43940900,671
2015-05-08,126.68,127.620003,55550400,672
2015-05-11,127.389999,126.32,42035800,673
2015-05-12,125.599998,125.870003,48160000,674
2015-05-13,126.150002,126.010002,34694200,675
2015-05-14,127.410004,128.949997,45203500,676
2015-05-15,129.070007,128.770004,38208000,677
2015-05-18,128.380005,130.190002,50882900,678
2015-05-19,130.690002,130.070007,44633200,679
2015-05-20,130,130.059998,36454900,680
2015-05-21,130.070007,131.389999,39730400,681
2015-05-22,131.600006,132.539993,45596000,682
2015-05-26,132.600006,129.619995,70697600,683
2015-05-27,130.339996,132.039993,45833200,684
2015-05-28,131.860001,131.779999,30733300,685
2015-05-29,131.229996,130.279999,50884500,686
2015-06-01,130.279999,130.539993,32112800,687
2015-06-02,129.860001,129.960007,33667600,688
2015-06-03,130.660004,130.119995,30889400,689
2015-06-04,129.580002,129.360001,38450100,690
2015-06-05,129.5,128.649994,35626800,691
2015-06-08,128.899994,127.800003,52674800,692
2015-06-09,126.699997,127.419998,56075400,693
2015-06-10,127.919998,128.880005,39087300,694
2015-06-11,129.179993,128.589996,35390900,695
2015-06-12,128.190002,127.169998,36886200,696
2015-06-15,126.099998,126.919998,43988900,697
2015-06-16,127.029999,127.599998,31494100,698
2015-06-17,127.720001,127.300003,32918100,699
2015-06-18,127.230003,127.879997,35407200,700
2015-06-19,127.709999,126.599998,54716900,701
2015-06-22,127.489998,127.610001,34039300,702
2015-06-23,127.480003,127.029999,30268900,703
2015-06-24,127.209999,128.110001,55280900,704
2015-06-25,128.860001,127.5,31938100,705
2015-06-26,127.669998,126.75,44066800,706
2015-06-29,125.459999,124.529999,49161400,707
2015-06-30,125.57,125.43,44370700,708
2015-07-01,126.900002,126.599998,30238800,709
2015-07-02,126.43,126.440002,27211000,710
2015-07-06,124.940002,126,28060400,711
2015-07-07,125.889999,125.690002,46946800,712
2015-07-08,124.480003,122.57,60761600,713
2015-07-09,123.849998,120.07,77821600,714
2015-07-10,121.940002,123.279999,61354500,715
2015-07-13,125.029999,125.660004,41440500,716
2015-07-14,126.040001,125.610001,31768100,717
2015-07-15,125.720001,126.82,33649200,718
2015-07-16,127.739998,128.509995,36222400,719
2015-07-17,129.080002,129.619995,46164700,720
2015-07-20,130.970001,132.070007,58900200,721
2015-07-21,132.850006,130.75,76756400,722
2015-07-22,121.989998,125.220001,115450600,723
2015-07-23,126.199997,125.160004,50999500,724
2015-07-24,125.32,124.5,42162300,725
2015-07-27,123.089996,122.769997,44455500,726
2015-07-28,123.379997,123.379997,33618100,727
2015-07-29,123.150002,122.989998,37011700,728
2015-07-30,122.32,122.370003,33628300,729
2015-07-31,122.599998,121.300003,42885000,730
2015-08-03,121.5,118.440002,69976000,731
2015-08-04,117.419998,114.639999,124138600,732
2015-08-05,112.949997,115.400002,99312600,733
2015-08-06,115.970001,115.129997,52903000,734
2015-08-07,114.580002,115.519997,38670400,735
2015-08-10,116.529999,119.720001,54951600,736
2015-08-11,117.809998,113.489998,97082800,737
2015-08-12,112.529999,115.239998,101217500,738
2015-08-13,116.040001,115.150002,48535800,739
2015-08-14,114.32,115.959999,42929500,740
2015-08-17,116.040001,117.160004,40884700,741
2015-08-18,116.43,116.5,34560700,742
2015-08-19,116.099998,115.010002,47445700,743
2015-08-20,114.080002,112.650002,68501600,744
2015-08-21,110.43,105.760002,128275500,745
2015-08-24,94.870003,103.120003,162206300,746
2015-08-25,111.110001,103.739998,103601600,747
2015-08-26,107.089996,109.690002,96774600,748
2015-08-27,112.230003,112.919998,84616100,749
2015-08-28,112.169998,113.290001,53164400,750
2015-08-31,112.029999,112.760002,56229300,751
2015-09-01,110.150002,107.720001,76845900,752
2015-09-02,110.230003,112.339996,61888800,753
2015-09-03,112.489998,110.370003,53233900,754
2015-09-04,108.970001,109.269997,49996300,755
2015-09-08,111.75,112.309998,54843600,756
2015-09-09,113.760002,110.150002,85010800,757
2015-09-10,110.269997,112.57,62892800,758
2015-09-11,111.790001,114.209999,49915500,759
2015-09-14,116.580002,115.309998,58363400,760
2015-09-15,115.93,116.279999,43341200,761
2015-09-16,116.25,116.410004,37173500,762
2015-09-17,115.660004,113.919998,64112600,763
2015-09-18,112.209999,113.449997,74285300,764
2015-09-21,113.669998,115.209999,50222000,765
2015-09-22,113.379997,113.400002,50346200,766
2015-09-23,113.629997,114.32,35756700,767
2015-09-24,113.25,115,50219500,768
2015-09-25,116.440002,114.709999,56151900,769
2015-09-28,113.849998,112.440002,52109000,770
2015-09-29,112.830002,109.059998,73365400,771
2015-09-30,110.169998,110.300003,66473000,772
2015-10-01,109.07,109.580002,63929100,773
2015-10-02,108.010002,110.379997,58019800,774
2015-10-05,109.879997,110.779999,52064700,775
2015-10-06,110.629997,111.309998,48196800,776
2015-10-07,111.739998,110.779999,46765600,777
2015-10-08,110.190002,109.5,61979600,778
2015-10-09,110,112.120003,52766100,779
2015-10-12,112.730003,111.599998,30467200,780
2015-10-13,110.82,111.790001,33049300,781
2015-10-14,111.290001,110.209999,44462400,782
2015-10-15,110.93,111.860001,37673500,783
2015-10-16,111.779999,111.040001,39232600,784
2015-10-19,110.800003,111.730003,29759200,785
2015-10-20,111.339996,113.769997,48778800,786
2015-10-21,114,113.760002,41795200,787
2015-10-22,114.330002,115.5,41654100,788
2015-10-23,116.699997,119.080002,59366900,789
2015-10-26,118.080002,115.279999,66333800,790
2015-10-27,115.400002,114.550003,69884400,791
2015-10-28,116.93,119.269997,85551400,792
2015-10-29,118.699997,120.529999,51227300,793
2015-10-30,120.989998,119.5,49365300,794
2015-11-02,120.800003,121.18,32203300,795
2015-11-03,120.790001,122.57,45519000,796
2015-11-04,123.129997,122,44886100,797
2015-11-05,121.849998,120.919998,39552700,798
2015-11-06,121.110001,121.059998,33042300,799
2015-11-09,120.959999,120.57,33871400,800
2015-11-10,116.900002,116.769997,59127900,801
2015-11-11,116.370003,116.110001,45218000,802
2015-11-12,116.260002,115.720001,32525600,803
2015-11-13,115.199997,112.339996,45812400,804
2015-11-16,111.379997,114.18,38106700,805
2015-11-17,114.919998,113.690002,27616900,806
2015-11-18,115.760002,117.290001,46674700,807
2015-11-19,117.639999,118.779999,43295800,808
2015-11-20,119.199997,119.300003,34287100,809
2015-11-23,119.269997,117.75,32482500,810
2015-11-24,117.330002,118.879997,42803200,811
2015-11-25,119.209999,118.029999,21388300,812
2015-11-27,118.290001,117.809998,13046400,813
2015-11-30,117.989998,118.300003,39180300,814
2015-12-01,118.75,117.339996,34852400,815
2015-12-02,117.339996,116.279999,33386600,816
2015-12-03,116.550003,115.199997,41569500,817
2015-12-04,115.290001,119.029999,57777000,818
2015-12-07,118.980003,118.279999,32084200,819
2015-12-08,117.519997,118.230003,34309500,820
2015-12-09,117.639999,115.620003,46361400,821
2015-12-10,116.040001,116.169998,29104200,822
2015-12-11,115.190002,113.18,46886200,823
2015-12-14,112.18,112.480003,64318700,824
2015-12-15,111.940002,110.489998,53323100,825
2015-12-16,111.07,111.339996,56238500,826
2015-12-17,112.019997,108.980003,44772800,827
2015-12-18,108.910004,106.029999,96453300,828
2015-12-21,107.279999,107.330002,47590600,829
2015-12-22,107.400002,107.230003,32789400,830
2015-12-23,107.269997,108.610001,32657400,831
2015-12-24,109,108.029999,13570400,832
2015-12-28,107.589996,106.82,26704200,833
2015-12-29,106.959999,108.739998,30931200,834
2015-12-30,108.580002,107.32,25213800,835
2015-12-31,107.010002,105.260002,40635300,836
2016-01-04,102.610001,105.349998,67649400,837
2016-01-05,105.75,102.709999,55791000,838
2016-01-06,100.559998,100.699997,68457400,839
2016-01-07,98.68,96.449997,81094400,840
2016-01-08,98.550003,96.959999,70798000,841
2016-01-11,98.970001,98.529999,49739400,842
2016-01-12,100.550003,99.959999,49154200,843
2016-01-13,100.32,97.389999,62439600,844
2016-01-14,97.959999,99.519997,63170100,845
2016-01-15,96.199997,97.129997,79010000,846
2016-01-19,98.410004,96.660004,53087700,847
2016-01-20,95.099998,96.790001,72334400,848
2016-01-21,97.059998,96.300003,52161500,849
2016-01-22,98.629997,101.419998,65800500,850
2016-01-25,101.519997,99.440002,51794500,851
2016-01-26,99.93,99.989998,75077000,852
2016-01-27,96.040001,93.419998,133369700,853
2016-01-28,93.790001,94.089996,55678800,854
2016-01-29,94.790001,97.339996,64416500,855
2016-02-01,96.470001,96.43,40943500,856
2016-02-02,95.419998,94.480003,37357200,857
2016-02-03,95,96.349998,45964300,858
2016-02-04,95.860001,96.599998,46471700,859
2016-02-05,96.519997,94.019997,46418100,860
2016-02-08,93.129997,95.010002,54021400,861
2016-02-09,94.290001,94.989998,44331200,862
2016-02-10,95.919998,94.269997,42343600,863
2016-02-11,93.790001,93.699997,50074700,864
2016-02-12,94.190002,93.989998,40351400,865
2016-02-16,95.019997,96.639999,49057900,866
2016-02-17,96.669998,98.120003,44863200,867
2016-02-18,98.839996,96.260002,39021000,868
2016-02-19,96,96.040001,35374200,869
2016-02-22,96.309998,96.879997,34280800,870
2016-02-23,96.400002,94.690002,31942600,871
2016-02-24,93.980003,96.099998,36255700,872
2016-02-25,96.050003,96.760002,27582700,873
2016-02-26,97.199997,96.910004,28991100,874
2016-02-29,96.860001,96.690002,35216300,875
2016-03-01,97.650002,100.529999,50407100,876
2016-03-02,100.510002,100.75,33169600,877
2016-03-03,100.580002,101.5,36955700,878
2016-03-04,102.370003,103.010002,46055100,879
2016-03-07,102.389999,101.870003,35828900,880
2016-03-08,100.779999,101.029999,31561900,881
2016-03-09,101.309998,101.120003,27201700,882
2016-03-10,101.410004,101.169998,33513600,883
2016-03-11,102.239998,102.260002,27408200,884
2016-03-14,101.910004,102.519997,25076100,885
2016-03-15,103.959999,104.580002,40067700,886
2016-03-16,104.610001,105.970001,38303500,887
2016-03-17,105.519997,105.800003,34420700,888
2016-03-18,106.339996,105.919998,44205200,889
2016-03-21,105.93,105.910004,35502700,890
2016-03-22,105.25,106.720001,32444400,891
2016-03-23,106.480003,106.129997,25703500,892
2016-03-24,105.470001,105.669998,26133000,893
2016-03-28,106,105.190002,19411400,894
2016-03-29,104.889999,107.68,31190100,895
2016-03-30,108.650002,109.559998,45601100,896
2016-03-31,109.720001,108.989998,25888400,897
2016-04-01,108.779999,109.989998,25874000,898
2016-04-04,110.419998,111.120003,37356200,899
2016-04-05,109.510002,109.809998,26578700,900
2016-04-06,110.230003,110.959999,26404100,901
2016-04-07,109.949997,108.540001,31801900,902
2016-04-08,108.910004,108.660004,23581700,903
2016-04-11,108.970001,109.019997,29407500,904
2016-04-12,109.339996,110.440002,27232300,905
2016-04-13,110.800003,112.040001,33257300,906
2016-04-14,111.620003,112.099998,25473900,907
2016-04-15,112.110001,109.849998,46939000,908
2016-04-18,108.889999,107.480003,60834000,909
2016-04-19,107.879997,106.910004,32384900,910
2016-04-20,106.639999,107.129997,30611000,911
2016-04-21,106.93,105.970001,31552500,912
2016-04-22,105.010002,105.68,33683100,913
2016-04-25,105,105.080002,28031600,914
2016-04-26,103.910004,104.349998,56016200,915
2016-04-27,96,97.82,114602100,916
2016-04-28,97.610001,94.830002,82242700,917
2016-04-29,93.989998,93.739998,68531500,918
2016-05-02,93.970001,93.639999,48160100,919
2016-05-03,94.199997,95.18,56831300,920
2016-05-04,95.199997,94.190002,41025500,921
2016-05-05,94,93.239998,35890500,922
2016-05-06,93.370003,92.720001,43458200,923
2016-05-09,93,92.790001,32936400,924
2016-05-10,93.330002,93.419998,33686800,925
2016-05-11,93.480003,92.510002,28719100,926
2016-05-12,92.720001,90.339996,76314700,927
2016-05-13,90,90.519997,44392800,928
2016-05-16,92.389999,93.879997,61259800,929
2016-05-17,94.550003,93.489998,46916900,930
2016-05-18,94.160004,94.559998,42062400,931
2016-05-19,94.639999,94.199997,30442100,932
2016-05-20,94.639999,95.220001,32026000,933
2016-05-23,95.870003,96.43,38018600,934
2016-05-24,97.220001,97.900002,35140200,935
2016-05-25,98.669998,99.620003,38168800,936
2016-05-26,99.68,100.410004,56331200,937
2016-05-27,99.440002,100.349998,36229500,938
2016-05-31,99.599998,99.860001,42307200,939
2016-06-01,99.019997,98.459999,29173300,940
2016-06-02,97.599998,97.720001,40191600,941
2016-06-03,97.790001,97.919998,28062900,942
2016-06-06,97.989998,98.629997,23292500,943
2016-06-07,99.25,99.029999,22409500,944
2016-06-08,99.019997,98.940002,20848100,945
2016-06-09,98.5,99.650002,26601400,946
2016-06-10,98.529999,98.830002,31712900,947
2016-06-13,98.690002,97.339996,38020500,948
2016-06-14,97.32,97.459999,31931900,949
2016-06-15,97.82,97.139999,29445200,950
2016-06-16,96.449997,97.550003,31326800,951
2016-06-17,96.620003,95.330002,61008200,952
2016-06-20,96,95.099998,34411900,953
2016-06-21,94.940002,95.910004,35546400,954
2016-06-22,96.25,95.550003,29219100,955
2016-06-23,95.940002,96.099998,32240200,956
2016-06-24,92.910004,93.400002,75311400,957
2016-06-27,93,92.040001,45489600,958
2016-06-28,92.900002,93.589996,40444900,959
2016-06-29,93.970001,94.400002,36531000,960
2016-06-30,94.440002,95.599998,35836400,961
2016-07-01,95.489998,95.889999,26026500,962
2016-07-05,95.389999,94.989998,27705200,963
2016-07-06,94.599998,95.529999,30949100,964
2016-07-07,95.699997,95.940002,25139600,965
2016-07-08,96.489998,96.68,28912100,966
2016-07-11,96.75,96.980003,23794900,967
2016-07-12,97.169998,97.419998,24167500,968
2016-07-13,97.410004,96.870003,25892200,969
2016-07-14,97.389999,98.790001,38919000,970
2016-07-15,98.919998,98.779999,30137000,971
2016-07-18,98.699997,99.830002,36493900,972
2016-07-19,99.559998,99.870003,23779900,973
2016-07-20,100,99.959999,26276000,974
2016-07-21,99.830002,99.43,32702000,975
2016-07-22,99.260002,98.660004,28313700,976
2016-07-25,98.25,97.339996,40382900,977
2016-07-26,96.82,96.669998,56239800,978
2016-07-27,104.269997,102.949997,92344800,979
2016-07-28,102.830002,104.339996,39869800,980
2016-07-29,104.190002,104.209999,27733700,981
2016-08-01,104.410004,106.050003,38167900,982
2016-08-02,106.050003,104.480003,33816600,983
2016-08-03,104.809998,105.790001,30202600,984
2016-08-04,105.580002,105.870003,27408700,985
2016-08-05,106.269997,107.480003,40553400,986
2016-08-08,107.519997,108.370003,28037200,987
2016-08-09,108.230003,108.809998,26315200,988
2016-08-10,108.709999,108,24008500,989
2016-08-11,108.519997,107.93,27484500,990
2016-08-12,107.779999,108.18,18660400,991
2016-08-15,108.139999,109.480003,25868200,992
2016-08-16,109.629997,109.379997,33794400,993
2016-08-17,109.099998,109.220001,25356000,994
2016-08-18,109.230003,109.080002,21984700,995
2016-08-19,108.769997,109.360001,25368100,996
2016-08-22,108.860001,108.510002,25820200,997
2016-08-23,108.589996,108.849998,21257700,998
2016-08-24,108.57,108.029999,23675100,999
2016-08-25,107.389999,107.57,25086200,1000
2016-08-26,107.410004,106.940002,27766300,1001
2016-08-29,106.620003,106.82,24970300,1002
2016-08-30,105.800003,106,24863900,1003
2016-08-31,105.660004,106.099998,29662400,1004
2016-09-01,106.139999,106.730003,26701500,1005
2016-09-02,107.699997,107.730003,26802500,1006
2016-09-06,107.900002,107.699997,26880400,1007
2016-09-07,107.830002,108.360001,42364300,1008
2016-09-08,107.25,105.519997,53002000,1009
2016-09-09,104.639999,103.129997,46557000,1010
2016-09-12,102.650002,105.440002,45292800,1011
2016-09-13,107.510002,107.949997,62176200,1012
2016-09-14,108.730003,111.769997,110888700,1013
2016-09-15,113.860001,115.57,89983600,1014
2016-09-16,115.120003,114.919998,79886900,1015
2016-09-19,115.190002,113.580002,47023000,1016
2016-09-20,113.050003,113.57,34514300,1017
2016-09-21,113.849998,113.550003,36003200,1018
2016-09-22,114.349998,114.620003,31074000,1019
2016-09-23,114.419998,112.709999,52481200,1020
2016-09-26,111.639999,112.879997,29869400,1021
2016-09-27,113,113.089996,24607400,1022
2016-09-28,113.690002,113.949997,29641100,1023
2016-09-29,113.160004,112.18,35887000,1024
2016-09-30,112.459999,113.050003,36379100,1025
2016-10-03,112.709999,112.519997,21701800,1026
2016-10-04,113.059998,113,29736800,1027
2016-10-05,113.400002,113.050003,21453100,1028
2016-10-06,113.699997,113.889999,28779300,1029
2016-10-07,114.309998,114.059998,24358400,1030
2016-10-10,115.019997,116.050003,36236000,1031
2016-10-11,117.699997,116.300003,64041000,1032
2016-10-12,117.349998,117.339996,37586800,1033
2016-10-13,116.790001,116.980003,35192400,1034
2016-10-14,117.879997,117.629997,35652200,1035
2016-10-17,117.330002,117.550003,23624900,1036
2016-10-18,118.18,117.470001,24553500,1037
2016-10-19,117.25,117.120003,20034600,1038
2016-10-20,116.860001,117.059998,24125800,1039
2016-10-21,116.809998,116.599998,23192700,1040
2016-10-24,117.099998,117.650002,23538700,1041
2016-10-25,117.949997,118.25,48129000,1042
2016-10-26,114.309998,115.589996,66134200,1043
2016-10-27,115.389999,114.480003,34562000,1044
2016-10-28,113.870003,113.720001,37861700,1045
2016-10-31,113.650002,113.540001,26419400,1046
2016-11-01,113.459999,111.489998,43825800,1047
2016-11-02,111.400002,111.589996,28331700,1048
2016-11-03,110.980003,109.830002,26932600,1049
2016-11-04,108.529999,108.839996,30837000,1050
2016-11-07,110.080002,110.410004,32560000,1051
2016-11-08,110.309998,111.059998,24054500,1052
2016-11-09,109.879997,110.879997,59176400,1053
2016-11-10,111.089996,107.790001,57134500,1054
2016-11-11,107.120003,108.43,34094100,1055
2016-11-14,107.709999,105.709999,51175500,1056
2016-11-15,106.57,107.110001,32264500,1057
2016-11-16,106.699997,109.989998,58840500,1058
2016-11-17,109.809998,109.949997,27632000,1059
2016-11-18,109.720001,110.059998,28428900,1060
2016-11-21,110.120003,111.730003,29264600,1061
2016-11-22,111.949997,111.800003,25965500,1062
2016-11-23,111.360001,111.230003,27426400,1063
2016-11-25,111.129997,111.790001,11475900,1064
2016-11-28,111.43,111.57,27194000,1065
2016-11-29,110.779999,111.459999,28528800,1066
2016-11-30,111.599998,110.519997,36162300,1067
2016-12-01,110.370003,109.489998,37086900,1068
2016-12-02,109.169998,109.900002,26528000,1069
2016-12-05,110,109.110001,34324500,1070
2016-12-06,109.5,109.949997,26195500,1071
2016-12-07,109.260002,111.029999,29998700,1072
2016-12-08,110.860001,112.120003,27068300,1073
2016-12-09,112.309998,113.949997,34402600,1074
2016-12-12,113.290001,113.300003,26374400,1075
2016-12-13,113.839996,115.190002,43733800,1076
2016-12-14,115.040001,115.190002,34031800,1077
2016-12-15,115.379997,115.82,46524500,1078
2016-12-16,116.470001,115.970001,44351100,1079
2016-12-19,115.800003,116.639999,27779400,1080
2016-12-20,116.739998,116.949997,21425000,1081
2016-12-21,116.800003,117.059998,23783200,1082
2016-12-22,116.349998,116.290001,26085900,1083
2016-12-23,115.589996,116.519997,14181200,1084
2016-12-27,116.519997,117.260002,18296900,1085
2016-12-28,117.519997,116.760002,20905900,1086
2016-12-29,116.449997,116.730003,15039500,1087
2016-12-30,116.650002,115.82,30586300,1088
2017-01-03,115.800003,116.150002,28781900,1089
2017-01-04,115.849998,116.019997,21118100,1090
2017-01-05,115.919998,116.610001,22193600,1091
2017-01-06,116.779999,117.910004,31751900,1092
2017-01-09,117.949997,118.989998,33561900,1093
2017-01-10,118.769997,119.110001,24462100,1094
2017-01-11,118.739998,119.75,27588600,1095
2017-01-12,118.900002,119.25,27086200,1096
2017-01-13,119.110001,119.040001,26111900,1097
2017-01-17,118.339996,120,34439800,1098
2017-01-18,120,119.989998,23713000,1099
2017-01-19,119.400002,119.779999,25597300,1100
2017-01-20,120.449997,120,32597900,1101
2017-01-23,120,120.080002,22050200,1102
2017-01-24,119.550003,119.970001,23211000,1103
2017-01-25,120.419998,121.879997,32377600,1104
2017-01-26,121.669998,121.940002,26337600,1105
2017-01-27,122.139999,121.949997,20562900,1106
2017-01-30,120.93,121.629997,30377500,1107
2017-01-31,121.150002,121.349998,49201000,1108
2017-02-01,127.029999,128.75,111985000,1109
2017-02-02,127.980003,128.529999,33710400,1110
2017-02-03,128.309998,129.080002,24507300,1111
2017-02-06,129.130005,130.289993,26845900,1112
2017-02-07,130.539993,131.529999,38183800,1113
2017-02-08,131.350006,132.039993,23004100,1114
2017-02-09,131.649994,132.419998,28349900,1115
2017-02-10,132.460007,132.119995,20065500,1116
2017-02-13,133.080002,133.289993,23035400,1117
2017-02-14,133.470001,135.020004,33226200,1118
2017-02-15,135.520004,135.509995,35623100,1119
2017-02-16,135.669998,135.350006,22584600,1120
2017-02-17,135.100006,135.720001,22198200,1121
2017-02-21,136.229996,136.699997,24507200,1122
2017-02-22,136.429993,137.110001,20836900,1123
2017-02-23,137.380005,136.529999,20788200,1124
2017-02-24,135.910004,136.660004,21776600,1125
2017-02-27,137.139999,136.929993,20257400,1126
2017-02-28,137.080002,136.990005,23482900,1127
2017-03-01,137.889999,139.789993,36414600,1128
2017-03-02,140,138.960007,26211000,1129
2017-03-03,138.779999,139.779999,21108100,1130
2017-03-06,139.369995,139.339996,21750000,1131
2017-03-07,139.059998,139.520004,17446300,1132
2017-03-08,138.949997,139,18707200,1133
2017-03-09,138.740005,138.679993,22155900,1134
2017-03-10,139.25,139.139999,19612800,1135
2017-03-13,138.850006,139.199997,17421700,1136
2017-03-14,139.300003,138.990005,15309100,1137
2017-03-15,139.410004,140.460007,25691800,1138
2017-03-16,140.720001,140.690002,19232000,1139
2017-03-17,141,139.990005,43885000,1140
2017-03-20,140.399994,141.460007,21542000,1141
2017-03-21,142.110001,139.839996,39529900,1142
2017-03-22,139.850006,141.419998,25860200,1143
2017-03-23,141.259995,140.919998,20346300,1144
2017-03-24,141.5,140.639999,22395600,1145
2017-03-27,139.389999,140.880005,23575100,1146
2017-03-28,140.910004,143.800003,33374800,1147
2017-03-29,143.679993,144.119995,29190000,1148
2017-03-30,144.190002,143.929993,21207300,1149
2017-03-31,143.720001,143.660004,19661700,1150
2017-04-03,143.710007,143.699997,19985700,1151
2017-04-04,143.25,144.770004,19891400,1152
2017-04-05,144.220001,144.020004,27717900,1153
2017-04-06,144.289993,143.660004,21149000,1154
2017-04-07,143.729996,143.339996,16672200,1155
2017-04-10,143.600006,143.169998,18933400,1156
2017-04-11,142.940002,141.630005,30379400,1157
2017-04-12,141.600006,141.800003,20350000,1158
2017-04-13,141.910004,141.050003,17822900,1159
2017-04-17,141.479996,141.830002,16582100,1160
2017-04-18,141.410004,141.199997,14697500,1161
2017-04-19,141.880005,140.679993,17328400,1162
2017-04-20,141.220001,142.440002,23319600,1163
2017-04-21,142.440002,142.270004,17320900,1164
2017-04-24,143.5,143.639999,17134300,1165
2017-04-25,143.910004,144.529999,18871500,1166
2017-04-26,144.470001,143.679993,20041200,1167
2017-04-27,143.919998,143.789993,14246300,1168
2017-04-28,144.089996,143.649994,20860400,1169
2017-05-01,145.100006,146.580002,33602900,1170
2017-05-02,147.539993,147.509995,45352200,1171
2017-05-03,145.589996,147.059998,45697000,1172
2017-05-04,146.520004,146.529999,23371900,1173
2017-05-05,146.759995,148.960007,27327700,1174
2017-05-08,149.029999,153.009995,48752400,1175
2017-05-09,153.869995,153.990005,39130400,1176
2017-05-10,153.630005,153.259995,25805700,1177
2017-05-11,152.449997,153.949997,27255100,1178
2017-05-12,154.699997,156.100006,32527000,1179
2017-05-15,156.009995,155.699997,26009700,1180
2017-05-16,155.940002,155.470001,20048500,1181
2017-05-17,153.600006,150.25,50767700,1182
2017-05-18,151.270004,152.539993,33568200,1183
2017-05-19,153.380005,153.059998,26960800,1184
2017-05-22,154,153.990005,22966400,1185
2017-05-23,154.899994,153.800003,19918900,1186
2017-05-24,153.839996,153.339996,19178000,1187
2017-05-25,153.729996,153.869995,19235600,1188
2017-05-26,154,153.610001,21701100,1189
2017-05-30,153.419998,153.669998,20126900,1190
2017-05-31,153.970001,152.759995,24451200,1191
2017-06-01,153.169998,153.179993,16404100,1192
2017-06-02,153.580002,155.449997,27770700,1193
2017-06-05,154.339996,153.929993,25331700,1194
2017-06-06,153.899994,154.449997,26624900,1195
2017-06-07,155.020004,155.369995,21069600,1196
2017-06-08,155.25,154.990005,21250800,1197
2017-06-09,155.190002,148.979996,64882700,1198
2017-06-12,145.740005,145.419998,72307300,1199
2017-06-13,147.160004,146.589996,34165400,1200
2017-06-14,147.5,145.160004,31531200,1201
2017-06-15,143.320007,144.289993,32165400,1202
2017-06-16,143.779999,142.270004,50361100,1203
2017-06-19,143.660004,146.339996,32541400,1204
2017-06-20,146.869995,145.009995,24900100,1205
2017-06-21,145.520004,145.869995,21265800,1206
2017-06-22,145.770004,145.630005,19106300,1207
2017-06-23,145.130005,146.279999,35439400,1208
2017-06-26,147.169998,145.820007,25692400,1209
2017-06-27,145.009995,143.729996,24761900,1210
2017-06-28,144.490005,145.830002,22082400,1211
2017-06-29,144.710007,143.679993,31499400,1212
2017-06-30,144.449997,144.020004,23024100,1213
2017-07-03,144.880005,143.5,14258300,1214
2017-07-05,143.690002,144.089996,21569600,1215
2017-07-06,143.020004,142.729996,24128800,1216
2017-07-07,142.899994,144.179993,19201700,1217
2017-07-10,144.110001,145.059998,21090600,1218
